date,title,link,page
2023-02-08,"Share a 50,000 USDT Bonus Pool With Bybit x CORE",https://announcements.bybit.com/en-US/article/share-a-50-000-usdt-bonus-pool-with-bybit-x-core-bltcf78cc802a571774/,95
2023-02-08,Bybit to Support Harmony (ONE) Hard Fork,https://announcements.bybit.com/en-US/article/bybit-to-support-harmony-one-hard-fork-blt19ad03984858795e/,95
2023-02-08,Valentine's Referral: Share the Love to Earn 50 USDT and 30% Commissions!,https://announcements.bybit.com/en-US/article/valentine-s-referral-share-the-love-to-earn-50-usdt-and-30-commissions--blte402bdbabba6b889/,95
2023-02-07,"💕 Valentine's With DCA: Earn Up to 19,690% APR",https://announcements.bybit.com/en-US/article/-valentine-s-with-dca-earn-up-to-19-690-apr-bltd673f06c2385bfdd/,96
2023-02-07,"New Listing: RDNT/USDT — Grab a Share of the 700,000 RDNT Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-rdnt-usdt-grab-a-share-of-the-700-000-rdnt-prize-pool--blt58b64c1124513ff6/,96
2023-02-07,Changes to Tick Size for USDT & USDC Perpetual Contracts (2023-02-08),https://announcements.bybit.com/en-US/article/changes-to-tick-size-for-usdt-usdc-perpetual-contracts-2023-02-08--blt80c14139bdd327bc/,96
2023-02-06,"ByVotes Chapter 11: Vote for Your Favorite Project From XCAD Network (XCAD), MarsDAO (MDAO) and Orbcity (ORB)",https://announcements.bybit.com/en-US/article/byvotes-chapter-11-vote-for-your-favorite-project-from-xcad-network-xcad-marsdao-mdao-and-orbcity-orb--blt4644d35c35bdf280/,96
2023-02-03,P2P Trading: Trade USDC With All Supported Fiat Currencies,https://announcements.bybit.com/en-US/article/p2p-trading-trade-usdc-with-all-supported-fiat-currencies-bltc96c8e5a1dbb6d12/,96
2023-02-01,Be a Long-Term P2P Merchant and Earn Up to 200 USDT Weekly!,https://announcements.bybit.com/en-US/article/be-a-long-term-p2p-merchant-and-earn-up-to-200-usdt-weekly--blt8596799478ebc1c4/,96
2023-02-01,Bybit Remains Committed to Regulatory Compliance and to our Spanish Users,https://announcements.bybit.com/en-US/article/bybit-remains-committed-to-regulatory-compliance-and-to-our-spanish-users-blt2cd9d1256e6afb80/,97
2023-02-01,Listing of BLUR/USDT on Feb 14,https://announcements.bybit.com/en-US/article/listing-of-blur-usdt-on-feb-14-blt62662f6047ade035/,96
2023-02-01,P2P on Bybit: Expedite Your Verified Advertiser Application,https://announcements.bybit.com/en-US/article/p2p-on-bybit-expedite-your-verified-advertiser-application-bltc6bbf36685a6a3fe/,96
2023-01-31,Dual Asset 2.0: APT and SOL Now Supported 💥,https://announcements.bybit.com/en-US/article/dual-asset-2-0-apt-and-sol-now-supported--blt9b67e1605ebb4b60/,97
2023-01-31,Changes to Tick Size for USDT Perpetual Contracts (2023-01-31),https://announcements.bybit.com/en-US/article/changes-to-tick-size-for-usdt-perpetual-contracts-2023-01-31--blt9ae17c3e17e34f67/,97
2023-01-30,Funding Account Upgrade Notice,https://announcements.bybit.com/en-US/article/funding-account-upgrade-notice-blt0e6ef5972705256a/,97
2023-01-26,Bybit x Oracle Red Bull Racing: Checo's Birthday Giveaway!,https://announcements.bybit.com/en-US/article/bybit-x-oracle-red-bull-racing-checo-s-birthday-giveaway--bltd8d54ed70c40dda5/,97
2023-01-25,Notice on Temporary Suspension of EUR Payment,https://announcements.bybit.com/en-US/article/notice-on-temporary-suspension-of-eur-payment-blt49012fa186c12edd/,97
2023-01-25,"Unified Trading Account Now Live: 3,000 USDT Prize Pool Awaits!",https://announcements.bybit.com/en-US/article/unified-trading-account-now-live-3-000-usdt-prize-pool-awaits--blt28132dd1930532e8/,97
2023-01-25,Notice on Delisting of FCD,https://announcements.bybit.com/en-US/article/notice-on-delisting-of-fcd-bltaeb82bd2b11b3b22/,97
2023-01-23,[Thailand Exclusive] New Year Rewards for Every Thai VIP,https://announcements.bybit.com/en-US/article/-thailand-exclusive-new-year-rewards-for-every-thai-vip-blt6af18e64d5d23c85/,98
2023-01-20,New Listing: CORE/USDT,https://announcements.bybit.com/en-US/article/new-listing-core-usdt-blt0b19a1a84271d167/,98
2023-01-20,New Listing: SSV/USDT,https://announcements.bybit.com/en-US/article/new-listing-ssv-usdt-blte48224f689dcc88d/,98
2023-01-20,"ApeX Pro-sperity Bash: 18,888 $BANA Each for 888 Lucky Users!",https://announcements.bybit.com/en-US/article/apex-pro-sperity-bash-18-888-bana-each-for-888-lucky-users--blt6765f7657a86786b/,98
2023-01-20,Unlock Higher Profits with Futures Grid Bots and Copy Trading,https://announcements.bybit.com/en-US/article/unlock-higher-profits-with-futures-grid-bots-and-copy-trading-bltb43651b22e6f2e69/,98
2023-01-20,New Listing: FXS/USDT,https://announcements.bybit.com/en-US/article/new-listing-fxs-usdt-blt69be8d043430ddf0/,98
2023-01-20,Bybit x Borussia Dortmund: Score VIP Tickets to BVB Home Matches,https://announcements.bybit.com/en-US/article/bybit-x-borussia-dortmund-score-vip-tickets-to-bvb-home-matches-bltb690e4672c21cddc/,98
2023-01-20,Bybit Completes Second Round of Terra (LUNA) Airdrop Distribution,https://announcements.bybit.com/en-US/article/bybit-completes-second-round-of-terra-luna-airdrop-distribution-blt0243c1b7de4802a5/,98
2023-01-19,Adjustment of Upper and Lower Limit of Funding Rate for ENJUSDT Perpetual Contract,https://announcements.bybit.com/en-US/article/adjustment-of-upper-and-lower-limit-of-funding-rate-for-enjusdt-perpetual-contract-blt234f53306c3f3a47/,99
2023-01-19,Attain VIP and Enjoy 0 Fees on Spot Grid Bots,https://announcements.bybit.com/en-US/article/attain-vip-and-enjoy-0-fees-on-spot-grid-bots-blt9a436870172adb82/,99
2023-01-19,Now Live: 3P/USDT,https://announcements.bybit.com/en-US/article/now-live-3p-usdt-bltbaadd5181983a604/,99
2023-01-19,Learn & Earn With Mantle: Win $10 in BIT!,https://announcements.bybit.com/en-US/article/learn-earn-with-mantle-win-10-in-bit--blta657b9ba80b618d2/,99
2023-01-19,New Listing: RPL/USDT,https://announcements.bybit.com/en-US/article/new-listing-rpl-usdt-bltd8ec360971a9db92/,99
2023-01-18,"USDC Fiesta: Deposit, Trade and Earn Up to 2,000 USDC!",https://announcements.bybit.com/en-US/article/usdc-fiesta-deposit-trade-and-earn-up-to-2-000-usdc--blta61f549d5b15f728/,99
2023-01-18,Congratulations Web3Camp IDO Winners!,https://announcements.bybit.com/en-US/article/congratulations-web3camp-ido-winners--bltaa09b3beaf613b06/,99
2023-01-17,"P2P Turns 1: 37,440 USDT Prize Pool Awaits!",https://announcements.bybit.com/en-US/article/p2p-turns-1-37-440-usdt-prize-pool-awaits--bltc42f90bfce68a9b6/,99
2023-01-17,"Copy Trading Fiesta: Grab a Share of the 28,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/copy-trading-fiesta-grab-a-share-of-the-28-000-usdt-prize-pool--blt8770869a658e5807/,100
2023-01-16,Bybit to Support Polygon Bor Mainnet Upgrade (Expected on Jan 17),https://announcements.bybit.com/en-US/article/bybit-to-support-polygon-bor-mainnet-upgrade-expected-on-jan-17--bltd4155f354fa795bc/,100
2023-01-16,Referral Bonanza: Earn 50 USDT and 30% Commissions!,https://announcements.bybit.com/en-US/article/referral-bonanza-earn-50-usdt-and-30-commissions--bltdad4478bae7561f4/,100
2023-01-16,Web3Camp (3P) on Bybit Web3 IDO: Subscription Closing Soon,https://announcements.bybit.com/en-US/article/web3camp-3p-on-bybit-web3-ido-subscription-closing-soon-blt347482658b7ce2ac/,100
2023-01-16,Bybit to Support WEMIX Migration to Its Mainnet,https://announcements.bybit.com/en-US/article/bybit-to-support-wemix-migration-to-its-mainnet-bltaedc9cbc39bdca93/,100
2023-01-16,Bybit to Support Flow (FLOW) Mainnet Upgrade (Expected on Jan 18),https://announcements.bybit.com/en-US/article/bybit-to-support-flow-flow-mainnet-upgrade-expected-on-jan-18--bltae59fca5ee18cbe3/,100
2023-01-13,Cop Limited Edition Youchai Genesis NFTs & Soar Toward Financial Freedom!,https://announcements.bybit.com/en-US/article/cop-limited-edition-youchai-genesis-nfts-soar-toward-financial-freedom--blt2c3907b844553688/,100
2023-01-13,P2P’s Unforgettable Year of Achievements: 2022 Milestones,https://announcements.bybit.com/en-US/article/p2p-s-unforgettable-year-of-achievements-2022-milestones-blte5ae8f97a797d8a5/,101
2023-01-13,ByVotes Chapter 10: The Results Are In!,https://announcements.bybit.com/en-US/article/byvotes-chapter-10-the-results-are-in--blt7de4fb28e6afe2f3/,101
2023-01-13,"Update on Tick Size for Spot Pairs: Jan 13, 2023",https://announcements.bybit.com/en-US/article/update-on-tick-size-for-spot-pairs-jan-13-2023-blt02bd9c956436ef50/,100
2023-01-12,"BIT Trading Fiesta: Unlock a $100,000 BIT Pool!",https://announcements.bybit.com/en-US/article/bit-trading-fiesta-unlock-a-100-000-bit-pool--blta35189abd847eb65/,101
2023-01-11,Bybit Earn: Phasing Out Shark Fin,https://announcements.bybit.com/en-US/article/bybit-earn-phasing-out-shark-fin-blt92e90fb665d2ffa8/,101
2023-01-11,Get Ready for the Bybit Card Early Access Program!,https://announcements.bybit.com/en-US/article/get-ready-for-the-bybit-card-early-access-program--bltb8da5a7444824c62/,101
2023-01-11,LIVE NOW: Web3Camp (3P) on Bybit Web3 IDO,https://announcements.bybit.com/en-US/article/live-now-web3camp-3p-on-bybit-web3-ido-blt34df1ec5506659bf/,101
2023-01-10,NEW: Get 100% Rebate With Broker Program (SPOT),https://announcements.bybit.com/en-US/article/new-get-100-rebate-with-broker-program-spot--blt2033779fdf63f1ed/,101
2023-01-10,"New Listing: LIS/USDT — Grab a Share of the 16,800 NEAR Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-lis-usdt-grab-a-share-of-the-16-800-near-prize-pool--bltf0b054ca5558887c/,101
2023-01-09,Bybit to Support Flare (FLR) Token Distribution Event,https://announcements.bybit.com/en-US/article/bybit-to-support-flare-flr-token-distribution-event-blt56134cc5299532cc/,102
2023-01-09,P2P Trading on Bybit: Now Supporting KWD,https://announcements.bybit.com/en-US/article/p2p-trading-on-bybit-now-supporting-kwd-blt673e82f693a43254/,102
2023-01-09,Bybit Wallet: New Features Added!,https://announcements.bybit.com/en-US/article/bybit-wallet-new-features-added--blt93bcee2819db043b/,102
2023-01-09,Adjustment of Funding Rate Interval for SOL-PERP Contracts,https://announcements.bybit.com/en-US/article/adjustment-of-funding-rate-interval-for-sol-perp-contracts-blt381c3bee6ba9dd6a/,102
2023-01-09,"Grab a Share of the 50,000 USDT + 900,000 FLR Prize Pool!",https://announcements.bybit.com/en-US/article/grab-a-share-of-the-50-000-usdt-900-000-flr-prize-pool--blt014aa0eb9aaec79a/,102
2023-01-09,P2P Trading on Bybit: Now Recruiting KWD Advertisers 🙌,https://announcements.bybit.com/en-US/article/p2p-trading-on-bybit-now-recruiting-kwd-advertisers--blt880c3355439e965c/,102
2023-01-09,"ByVotes Chapter 10: Vote for Your Favorite Project From vEmpire DDAO (VEMP), Chrono.tech (TIME) and Coreum (CORE)",https://announcements.bybit.com/en-US/article/byvotes-chapter-10-vote-for-your-favorite-project-from-vempire-ddao-vemp-chrono-tech-time-and-coreum-core--blt222e8080c947abac/,102
2023-01-06,"Unified Trading Account: Join Beta Test and Share 3,000 USDT",https://announcements.bybit.com/en-US/article/unified-trading-account-join-beta-test-and-share-3-000-usdt-blt990b08a11a69bd2b/,103
2023-01-06,"Changes To Tick Size for ETHUSDT & ETH-PERP Perpetual Contracts (Jan 6, 2023)",https://announcements.bybit.com/en-US/article/changes-to-tick-size-for-ethusdt-eth-perp-perpetual-contracts-2023-01-06--bltb4b6d3ffa3c5206c/,102
2023-01-05,"New Listing: BONK/USDT — 40,000,000,000 BONK Up for Grabs!",https://announcements.bybit.com/en-US/article/new-listing-bonk-usdt-40-000-000-000-bonk-up-for-grabs--blt934f12fca44576e2/,103
2023-01-05,P2P Challenge: Create P2P Tutorial Videos and Earn Up to 100 USDT Each!,https://announcements.bybit.com/en-US/article/p2p-challenge-create-p2p-tutorial-videos-and-earn-up-to-100-usdt-each--blt7f36e8cf7394fef8/,103
2023-01-04,"Copy Trading Last Hurrah: Refer Friends & Share the 26,500 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/copy-trading-last-hurrah-refer-friends-share-the-26-500-usdt-prize-pool--blt5b3c996aa9afee74/,103
2023-01-04,"Copy Trading Upgrades: MultiCopy, Smart Copy Mode and Follower Center Revamp",https://announcements.bybit.com/en-US/article/copy-trading-upgrades-multicopy-smart-copy-mode-and-follower-center-revamp-blt00334b62b8b1033d/,103
2023-01-03,"Copy Trading 3.0 Weekly Buzz: Dec 26, 2022",https://announcements.bybit.com/en-US/article/copy-trading-3-0-weekly-buzz-dec-26-2022-blt288a56a4d8d8ae83/,103
2022-12-30,Changes To Tick Size for BITUSD Inverse Perpetual Contract (2022-12-30),https://announcements.bybit.com/en-US/article/changes-to-tick-size-for-bitusd-inverse-perpetual-contract-2022-12-30--blt46eeac6c593e8c84/,103
2022-12-29,Changes To Tick Size for USDT Perpetual Contracts (2022-12-29),https://announcements.bybit.com/en-US/article/changes-to-tick-size-for-usdt-perpetual-contracts-2022-12-29--blt3673e0720a6b1c64/,103
2022-12-28,"Copy Trading 3.0 Weekly Buzz: Dec 19, 2022",https://announcements.bybit.com/en-US/article/copy-trading-3-0-weekly-buzz-dec-19-2022-blt240e4e57fb7e186c/,104
2022-12-28,Bybit to Support Second Round of Terra (LUNA) Airdrop,https://announcements.bybit.com/en-US/article/bybit-to-support-second-round-of-terra-luna-airdrop-blt4cfb11d684ea522c/,104
2022-12-28,VIP Program Upgrade: Attain VIP Status With Net Borrowing Volume,https://announcements.bybit.com/en-US/article/vip-program-upgrade-attain-vip-status-with-net-borrowing-volume-blt7512afd0b64d3c91/,104
2022-12-27,7 More Days of Zero Fees on Spot!,https://announcements.bybit.com/en-US/article/7-more-days-of-zero-fees-on-spot--bltf9ec9266f38a68c5/,104
2022-12-27,Unified Margin Account Maintenance (Updated),https://announcements.bybit.com/en-US/article/unified-margin-account-maintenance-jan-1-2023-blt72ee3422c526403a/,104
2022-12-23,"Dual Asset 2.0 Launch Party: Share a 20,000 USDT Bonus Pool!",https://announcements.bybit.com/en-US/article/dual-asset-2-0-launch-party-share-a-20-000-usdt-bonus-pool--bltb96fa04ae6414155/,104
2022-12-23,Bybit Next Level: Wrapping Up 2022 Onboard The Crypto Ark,https://announcements.bybit.com/en-US/article/bybit-next-level-wrapping-up-2022-onboard-the-crypto-ark-blt38b02d6a1b4f65c0/,104
2022-12-21,Bybit to Support Terra Hard Fork,https://announcements.bybit.com/en-US/article/bybit-to-support-terra-hard-fork-blt47c4942529d702a3/,105
2022-12-21,Bybit App Version 4.8 Updates,https://announcements.bybit.com/en-US/article/bybit-app-version-4-8-updates-blt5098fe1056a7c7ee/,104
2022-12-21,"New Listing: TON/USDT — Grab a Share of the 70,688 TON Prize Pool!",https://announcements.bybit.com/en-US/article/new-listing-ton-usdt-grab-a-share-of-the-70-688-ton-prize-pool--bltb684d13f95a485ae/,105
2022-12-20,"Copy Trading 3.0 Weekly Buzz: Dec 12, 2022",https://announcements.bybit.com/en-US/article/copy-trading-3-0-weekly-buzz-dec-12-2022-blt017f7bdd611d71b6/,105
2022-12-20,"[Africa Exclusive] Trade and Earn Up to $3,000 in Rewards",https://announcements.bybit.com/en-US/article/-africa-exclusive-trade-and-earn-up-to-3-000-in-rewards-blt38acba80d67b695b/,105
2022-12-20,"550,000 MEE Airdrop: Deposit and Trade to Grab Your Share!",https://announcements.bybit.com/en-US/article/550-000-mee-airdrop-deposit-and-trade-to-grab-your-share--bltbbb1a208fad10170/,105
2022-12-20,Upcoming Updates to the Unified Margin Account,https://announcements.bybit.com/en-US/article/upcoming-updates-to-the-unified-margin-account-blt17811d49052c0f84/,105
2022-12-19,"Derivatives 15-Day Tournament: One-Click Buy Your Way to the 200,000 USDT Bonus Pool!",https://announcements.bybit.com/en-US/article/derivatives-15-day-tournament-one-click-buy-your-way-to-the-200-000-usdt-bonus-pool--blt78d1390966a62c1e/,106
2022-12-19,"MEE/USDT Now Live: 900,000 MEE Prize Pool Up for Grabs!",https://announcements.bybit.com/en-US/article/mee-usdt-now-live-900-000-mee-prize-pool-up-for-grabs--blt5bf8d5c3204a7e2b/,105
2022-12-19,"Spot Grid Bot 2.0: Smarter, Faster, and Friendlier",https://announcements.bybit.com/en-US/article/spot-grid-bot-2-0-smarter-faster-and-friendlier-blt822452746a678918/,105
2022-12-19,Ho Ho Ho! 50M $BANA Await This Christmas,https://announcements.bybit.com/en-US/article/ho-ho-ho-50m-bana-await-this-christmas-blt6796543669f36171/,106
2022-12-18,MEE on Launchpad: Subscription and Lottery Start Soon,https://announcements.bybit.com/en-US/article/mee-on-launchpad-subscription-and-lottery-start-soon-bltede9469b70f709bd/,106
2022-12-16,"Adjustment of Funding Rate Interval for BNXUSDT, EGLDUSDT, ENJUSDT, FLOWUSDT, SLPUSDT, SOLUSDT, XEMUSDT Perpetual Contracts",https://announcements.bybit.com/en-US/article/adjustment-of-funding-rate-interval-for-bnxusdt-egldusdt-enjusdt-flowusdt-slpusdt-solusdt-xemusdt-perpetual-contracts-bltc02b1b4a5cc06b6e/,106
2022-12-16,Introducing Dual Asset 2.0: Zero Fees Auto Reinvestment and More!,https://announcements.bybit.com/en-US/article/introducing-dual-asset-2-0-zero-fees-auto-reinvestment-and-more--blt89ed35df3fa0e630/,106
2022-12-16,Zero to Crypto: Win a Signed Oracle Red Bull Racing Race Suit!,https://announcements.bybit.com/en-US/article/zero-to-crypto-win-a-signed-oracle-red-bull-racing-race-suit--bltd6d23a5c4edfc985/,106
2022-12-15,Fan Token Lucky Draw Is Back In Action!,https://announcements.bybit.com/en-US/article/fan-token-lucky-draw-is-back-in-action--blt545fe12d9670bc19/,106
2022-12-15,Bybit x ApeX Pro: Go BANA(nas) With Trade-to-Earn,https://announcements.bybit.com/en-US/article/bybit-x-apex-pro-go-bana-nas-with-trade-to-earn-blt1e43d4bc3d893b33/,106
2022-12-14,Join Bybit’s Bug Bounty Program and Earn Rewards,https://announcements.bybit.com/en-US/article/join-bybit-s-bug-bounty-program-and-earn-rewards-bltb3240aa097ba17fb/,107
2022-12-14,Temporary Suspension of Fan Token Trophy Lucky Draw Event,https://announcements.bybit.com/en-US/article/temporary-suspension-of-fan-token-trophy-event-bltc335cb6d63844851/,107
2022-12-13,"Unlock a 200,000 USDT Bonus Pool With Derivatives 15-Day Tournament",https://announcements.bybit.com/en-US/article/unlock-a-200-000-usdt-bonus-pool-with-derivatives-15-day-tournament-bltb4b567f8b621f055/,107
2022-12-13,Zero Fees When You Deposit EUR Via SEPA Transfer,https://announcements.bybit.com/en-US/article/zero-fees-when-you-deposit-eur-via-sepa-transfer-blt08ab68c82e365734/,107
2022-12-13,P2P Trading on Bybit: Now Recruiting LBP Advertisers 🙌,https://announcements.bybit.com/en-US/article/p2p-trading-on-bybit-now-recruiting-lbp-advertisers--bltfd457e87509d2747/,107
2022-12-13,"Copy Trading 3.0 Weekly Buzz: Dec 5, 2022",https://announcements.bybit.com/en-US/article/copy-trading-3-0-weekly-buzz-dec-5-2022-blt97e864536aedcdff/,107
2022-12-13,P2P Trading on Bybit: Now Supporting LBP,https://announcements.bybit.com/en-US/article/p2p-trading-on-bybit-now-supporting-lbp-blt176d356c974b06e3/,107
2022-12-12,New Listing: MAGIC,https://announcements.bybit.com/en-US/article/new-listing-magic-bltec60e657a9f01ea5/,108
2022-12-12,"Ge4r Up for $1M of Sure-Win Prizes: BMW, iPhone 14 Pros, Free Tokens and More!",https://announcements.bybit.com/en-US/article/ge4r-up-for-1m-of-sure-win-prizes-bmw-iphone-14-pros-free-tokens-and-more--blt5a5733c19c120540/,107
2022-12-11,"[Selected Southeast Asia Only] Don't Miss Out on 30,000 MEE Airdrop!",https://announcements.bybit.com/en-US/article/-selected-southeast-asia-only-don-t-miss-out-on-30-000-mee-airdrop--blt6e7e96de63a07691/,108
2022-12-10,Bybit Proof of Reserves,https://announcements.bybit.com/en-US/article/bybit-proof-of-reserves--blt8e4e596a04e12ca8/,108
2022-12-08,Copy Trading Update: New Formula for PnL Calculation,https://announcements.bybit.com/en-US/article/copy-trading-update-new-formula-for-pnl-calculation--blt8acecb6d80b4a712/,108
2022-12-08,"New Listings: OAS/USDT — Grab a Share of the 50,000 USDC Prize Pool!",https://announcements.bybit.com/en-US/article/new-listings-oas-usdt-grab-a-share-of-the-50-000-usdc-prize-pool--blt7d505563064f2a8f/,109
2022-12-08,Listing of EURO (EUR) Trading Pair on Bybit Spot,https://announcements.bybit.com/en-US/article/listing-of-euro-eur-trading-pair-on-bybit-spot-bltc62961de58315a90/,108
2022-12-08,The Future is Decentralized: Bybit x ApeX Pro Integration,https://announcements.bybit.com/en-US/article/the-future-is-decentralized-bybit-x-apex-pro-integration-blt3bcc1f4a384926fa/,108
2022-12-08,"Be a Bybit VIP on 3Commas to Earn a $1,000 Bonus and 1 extra month of VIP Level 1",https://announcements.bybit.com/en-US/article/be-a-bybit-vip-on-3commas-to-earn-a-1-000-bonus-and-1-extra-month-of-vip-level-1-blt58f359bb562026e1/,109
2022-12-08,"Enhanced KYC Policy To Be Implemented After Dec 15, 2022",https://announcements.bybit.com/en-US/article/enhanced-kyc-policy-to-be-implemented-after-dec-15-2022-bltf3d717c057f2a044/,108
2022-12-08,MEE on Bybit Launchpad: Now Live,https://announcements.bybit.com/en-US/article/mee-on-bybit-launchpad-now-live-bltd0f51dd3c66f269d/,108
2022-12-08,Suspension of Upgrades to Unified Margin Account,https://announcements.bybit.com/en-US/article/suspend-upgrading-to-unified-margin-account-blt626df5a06530f298/,109
2022-12-07,"Trade to Share a 30,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/trade-to-share-a-30-000-usdt-prize-pool--bltce8e1314876efedc/,109
2022-12-07,"New Listings: PRIMAL/USDT — Grab a Share of the 6,250,000 PRIMAL Prize Pool!",https://announcements.bybit.com/en-US/article/new-listings-primal-usdt-grab-a-share-of-the-6-250-000-primal-prize-pool--bltdc3cb7e9131445ce/,109
2022-12-07,"Copy Trading 3.0 Weekly Buzz: Nov 28, 2022",https://announcements.bybit.com/en-US/article/copy-trading-3-0-weekly-buzz-nov-28-2022-blt30b0b230de6cedc5/,109
2022-12-07,"Liquidity Mining Boost: New Plans and a 5,000 USDT Prize Pool!",https://announcements.bybit.com/en-US/article/liquidity-mining-boost-new-plans-and-a-5-000-usdt-prize-pool--blt27d365caef271923/,109
2022-12-07,Adjustment of Upper and Lower Limit of Funding Rate for FITFIUSDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/adjustment-of-upper-and-lower-limit-of-funding-rate-for-fitfiusdt-perpetual-contracts-bltba1b75b806b3a775/,109
2022-12-06,P2P Trading on Bybit: Now Recruiting RSD Advertisers 🙌,https://announcements.bybit.com/en-US/article/p2p-trading-on-bybit-now-recruiting-rsd-advertisers--blte478cc639c1c8088/,110
2022-12-06,"Referral Jackpot: $600,000 Worth of Goodies!",https://announcements.bybit.com/en-US/article/referral-jackpot-600-000-worth-of-goodies--blt280cfd029fa1a7ac/,110
2022-12-06,P2P Trading on Bybit: Now Supporting RSD,https://announcements.bybit.com/en-US/article/p2p-trading-on-bybit-now-supporting-rsd-blt7b46885e4caa5a19/,110
2022-12-04,Adjustment of Funding Rate Interval & Upper and Lower limit of Funding rate for BNXUSDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/adjustment-of-funding-rate-interval-upper-and-lower-limit-of-funding-rate-for-bnxusdt-perpetual-contracts-blt820357765a9c3028/,110
2022-12-02,Bybit World Series of Gaming: Oracle Red Bull Racing Esports Edition,https://announcements.bybit.com/en-US/article/bybit-world-series-of-gaming-oracle-red-bull-racing-esports-edition-blt30fbcf8806274013/,110
2022-12-02,Change of Default Position Mode for USDT Perpetual Contracts (2022-12-02),https://announcements.bybit.com/en-US/article/change-of-default-position-mode-for-usdt-perpetual-contracts-02-12-2022-blt3d4cd211be98da5b/,110
2022-12-02,New Listing: $HOOK,https://announcements.bybit.com/en-US/article/new-listing-hook-blt20a8b95e8d1907b4/,110
2022-12-02,"Copy Trading 3.0: People-Powered Trading — Now Smarter, Savvier, Social",https://announcements.bybit.com/en-US/article/copy-trading-3-0-people-powered-trading-now-smarter-savvier-social-blt748544ab4a71669b/,110
2022-12-01,Just Landed:  1 New Trading Pair 🔥,https://announcements.bybit.com/en-US/article/just-landed-1-new-trading-pair--blt2d49ebe5be7dfe70/,111
2022-12-01,USDT Perpetual: Risk Limit Adjustment for BTCUSDT and ETHUSDT (2022-12-1),https://announcements.bybit.com/en-US/article/usdt-perpetual-risk-limit-adjustment-for-btcusdt-and-ethusdt-2022-12-1--blte1d4970f9b0a389b/,111
2022-12-01,"12 Days of #BybitGe4rUp Giveaways: 2,000 USDT and Bybit Merchandise Up for Grabs!",https://announcements.bybit.com/en-US/article/12-days-of-bybitge4rup-giveaways-2-000-usdt-and-bybit-merchandise-up-for-grabs--blt462b7b1ce7d8fa72/,111
2022-12-01,Enjoy Up to 50% Off MT4 Trading Fees,https://announcements.bybit.com/en-US/article/enjoy-up-to-50-off-mt4-trading-fees-bltba314a79dd584a74/,111
2022-12-01,Postponement of $HOOK on Spot,https://announcements.bybit.com/en-US/article/postponement-of-hook-on-spot-bltba54c741ce67b8df/,111
2022-11-30,P2P Trading on Bybit: Now Supporting HUF,https://announcements.bybit.com/en-US/article/p2p-trading-on-bybit-now-supporting-huf-blt763f1b90508480dd/,111
2022-11-30,Referral Rush: Refer Friends & Earn Up to 30% Commissions When They Trade on Bybit,https://announcements.bybit.com/en-US/article/referral-rush-refer-friends-earn-up-to-30-commissions-when-they-trade-on-bybit-bltcce589a949111bcb/,111
2022-11-30,P2P Trading on Bybit: Now Recruiting HUF Advertisers 🙌,https://announcements.bybit.com/en-US/article/p2p-trading-on-bybit-now-recruiting-huf-advertisers--blt3b5cc67a055f0062/,111
2022-11-29,Changes to Max. Order Size for   USDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/changes-to-max-order-size-for-usdt-perpetual-contracts-blt4e6d911fe8dd814d/,112
2022-11-29,Copy Trading 3.0 Weekly Buzz,https://announcements.bybit.com/en-US/article/copy-trading-3-0-weekly-buzz-blt050ca2b02d002b63/,112
2022-11-29,Changes To Tick Size  for USDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/changes-to-tick-size-for-usdt-perpetual-contracts-blt0375f67b5eb33d1d/,112
2022-11-29,Master Trader Weekly Contest Winners: Rewards Distribution,https://announcements.bybit.com/en-US/article/master-trader-weekly-contest-winners-rewards-distribution-blt469f7aeab0d2a36b/,112
2022-11-29,Bybit to Support Filecoin (FIL) Network Upgrade (Expected on Nov 30),https://announcements.bybit.com/en-US/article/bybit-to-support-filecoin-fil-network-upgrade-expected-on-nov-30--bltf342d464cee10038/,112
2022-11-29,"Cop Limited Edition GrabPic Cup NFTs! Up to 500,000 USDT Prize Pool Awaits",https://announcements.bybit.com/en-US/article/cop-limited-edition-grabpic-cup-nfts-up-to-500-000-usdt-prize-pool-awaits-blt9e759413c433d079/,112
2022-11-28,Change of Default Position Mode for USDT Perpetual Contracts,https://announcements.bybit.com/en-US/article/change-of-default-position-mode-for-usdt-perpetual-contracts-bltd32ef1e922eb5e83/,113
2022-11-28,"Place Your First Derivates Trading And Share 10,000 USDT!",https://announcements.bybit.com/en-US/article/place-your-first-derivates-trading-and-share-10-000-usdt--blta02825ecbe524b61/,112
2022-11-28,P2P Trading on Bybit: Now Supporting NOK,https://announcements.bybit.com/en-US/article/p2p-trading-on-bybit-now-supporting-nok-blt2b7a16450316d47f/,112
